form,environ,age_group,scale,raw,t_score,percentile,min_age,max_age,interp_range
Preschool,School,5 years,BAL,31,71,98,60,71,Severe Difficulties
Preschool,School,5 years,BAL,30,71,98,60,71,Severe Difficulties
Preschool,School,5 years,BAL,29,71,98,60,71,Severe Difficulties
Preschool,School,5 years,BAL,28,71,98,60,71,Severe Difficulties
Preschool,School,5 years,BAL,27,71,98,60,71,Severe Difficulties
Preschool,School,5 years,BAL,26,71,98,60,71,Severe Difficulties
Preschool,School,5 years,BAL,25,71,98,60,71,Severe Difficulties
Preschool,School,5 years,BAL,24,71,98,60,71,Severe Difficulties
Preschool,School,5 years,BAL,23,71,98,60,71,Severe Difficulties
Preschool,School,5 years,BAL,22,71,98,60,71,Severe Difficulties
Preschool,School,5 years,BAL,21,70,98,60,71,Severe Difficulties
Preschool,School,5 years,BAL,20,70,98,60,71,Severe Difficulties
Preschool,School,5 years,BAL,19,70,98,60,71,Severe Difficulties
Preschool,School,5 years,BAL,18,69,97,60,71,Moderate Difficulties
Preschool,School,5 years,BAL,17,69,97,60,71,Moderate Difficulties
Preschool,School,5 years,BAL,16,68,96,60,71,Moderate Difficulties
Preschool,School,5 years,BAL,15,67,96,60,71,Moderate Difficulties
Preschool,School,5 years,BAL,14,65,93,60,71,Moderate Difficulties
Preschool,School,5 years,BAL,13,63,90,60,71,Moderate Difficulties
Preschool,School,5 years,BAL,12,59,82,60,71,Typical
Preschool,School,5 years,BAL,11,53,62,60,71,Typical
Preschool,School,5 years,BAL,10,42,21,60,71,Typical
Preschool,School,5 years,ST,240,73,99,60,71,Severe Difficulties
Preschool,School,5 years,ST,239,73,99,60,71,Severe Difficulties
Preschool,School,5 years,ST,238,73,99,60,71,Severe Difficulties
Preschool,School,5 years,ST,237,73,99,60,71,Severe Difficulties
Preschool,School,5 years,ST,236,73,99,60,71,Severe Difficulties
Preschool,School,5 years,ST,235,73,99,60,71,Severe Difficulties
Preschool,School,5 years,ST,234,73,99,60,71,Severe Difficulties
Preschool,School,5 years,ST,233,73,99,60,71,Severe Difficulties
Preschool,School,5 years,ST,232,73,99,60,71,Severe Difficulties
Preschool,School,5 years,ST,231,73,99,60,71,Severe Difficulties
Preschool,School,5 years,ST,230,73,99,60,71,Severe Difficulties
Preschool,School,5 years,ST,229,73,99,60,71,Severe Difficulties
Preschool,School,5 years,ST,228,73,99,60,71,Severe Difficulties
Preschool,School,5 years,ST,227,73,99,60,71,Severe Difficulties
Preschool,School,5 years,ST,226,73,99,60,71,Severe Difficulties
Preschool,School,5 years,ST,225,73,99,60,71,Severe Difficulties
Preschool,School,5 years,ST,224,73,99,60,71,Severe Difficulties
Preschool,School,5 years,ST,223,73,99,60,71,Severe Difficulties
Preschool,School,5 years,ST,222,73,99,60,71,Severe Difficulties
Preschool,School,5 years,ST,221,73,99,60,71,Severe Difficulties
Preschool,School,5 years,ST,220,73,99,60,71,Severe Difficulties
Preschool,School,5 years,ST,219,73,99,60,71,Severe Difficulties
Preschool,School,5 years,ST,218,73,99,60,71,Severe Difficulties
Preschool,School,5 years,ST,217,73,99,60,71,Severe Difficulties
Preschool,School,5 years,ST,216,73,99,60,71,Severe Difficulties
Preschool,School,5 years,ST,215,73,99,60,71,Severe Difficulties
Preschool,School,5 years,ST,214,73,99,60,71,Severe Difficulties
Preschool,School,5 years,ST,213,73,99,60,71,Severe Difficulties
Preschool,School,5 years,ST,212,73,99,60,71,Severe Difficulties
Preschool,School,5 years,ST,211,73,99,60,71,Severe Difficulties
Preschool,School,5 years,ST,210,73,99,60,71,Severe Difficulties
Preschool,School,5 years,ST,209,73,99,60,71,Severe Difficulties
Preschool,School,5 years,ST,208,73,99,60,71,Severe Difficulties
Preschool,School,5 years,ST,207,73,99,60,71,Severe Difficulties
Preschool,School,5 years,ST,206,73,99,60,71,Severe Difficulties
Preschool,School,5 years,ST,205,73,99,60,71,Severe Difficulties
Preschool,School,5 years,ST,204,73,99,60,71,Severe Difficulties
Preschool,School,5 years,ST,203,73,99,60,71,Severe Difficulties
Preschool,School,5 years,ST,202,73,99,60,71,Severe Difficulties
Preschool,School,5 years,ST,201,73,99,60,71,Severe Difficulties
Preschool,School,5 years,ST,200,73,99,60,71,Severe Difficulties
Preschool,School,5 years,ST,199,73,99,60,71,Severe Difficulties
Preschool,School,5 years,ST,198,73,99,60,71,Severe Difficulties
Preschool,School,5 years,ST,197,73,99,60,71,Severe Difficulties
Preschool,School,5 years,ST,196,73,99,60,71,Severe Difficulties
Preschool,School,5 years,ST,195,73,99,60,71,Severe Difficulties
Preschool,School,5 years,ST,194,73,99,60,71,Severe Difficulties
Preschool,School,5 years,ST,193,73,99,60,71,Severe Difficulties
Preschool,School,5 years,ST,192,73,99,60,71,Severe Difficulties
Preschool,School,5 years,ST,191,73,99,60,71,Severe Difficulties
Preschool,School,5 years,ST,190,73,99,60,71,Severe Difficulties
Preschool,School,5 years,ST,189,73,99,60,71,Severe Difficulties
Preschool,School,5 years,ST,188,73,99,60,71,Severe Difficulties
Preschool,School,5 years,ST,187,73,99,60,71,Severe Difficulties
Preschool,School,5 years,ST,186,73,99,60,71,Severe Difficulties
Preschool,School,5 years,ST,185,73,99,60,71,Severe Difficulties
Preschool,School,5 years,ST,184,73,99,60,71,Severe Difficulties
Preschool,School,5 years,ST,183,73,99,60,71,Severe Difficulties
Preschool,School,5 years,ST,182,73,99,60,71,Severe Difficulties
Preschool,School,5 years,ST,181,73,99,60,71,Severe Difficulties
Preschool,School,5 years,ST,180,73,99,60,71,Severe Difficulties
Preschool,School,5 years,ST,179,73,99,60,71,Severe Difficulties
Preschool,School,5 years,ST,178,73,99,60,71,Severe Difficulties
Preschool,School,5 years,ST,177,73,99,60,71,Severe Difficulties
Preschool,School,5 years,ST,176,73,99,60,71,Severe Difficulties
Preschool,School,5 years,ST,175,73,99,60,71,Severe Difficulties
Preschool,School,5 years,ST,174,73,99,60,71,Severe Difficulties
Preschool,School,5 years,ST,173,73,99,60,71,Severe Difficulties
Preschool,School,5 years,ST,172,73,99,60,71,Severe Difficulties
Preschool,School,5 years,ST,171,73,99,60,71,Severe Difficulties
Preschool,School,5 years,ST,170,73,99,60,71,Severe Difficulties
Preschool,School,5 years,ST,169,73,99,60,71,Severe Difficulties
Preschool,School,5 years,ST,168,71,98,60,71,Severe Difficulties
Preschool,School,5 years,ST,167,71,98,60,71,Severe Difficulties
Preschool,School,5 years,ST,166,71,98,60,71,Severe Difficulties
Preschool,School,5 years,ST,165,71,98,60,71,Severe Difficulties
Preschool,School,5 years,ST,164,71,98,60,71,Severe Difficulties
Preschool,School,5 years,ST,163,71,98,60,71,Severe Difficulties
Preschool,School,5 years,ST,162,71,98,60,71,Severe Difficulties
Preschool,School,5 years,ST,161,71,98,60,71,Severe Difficulties
Preschool,School,5 years,ST,160,71,98,60,71,Severe Difficulties
Preschool,School,5 years,ST,159,71,98,60,71,Severe Difficulties
Preschool,School,5 years,ST,158,71,98,60,71,Severe Difficulties
Preschool,School,5 years,ST,157,71,98,60,71,Severe Difficulties
Preschool,School,5 years,ST,156,71,98,60,71,Severe Difficulties
Preschool,School,5 years,ST,155,71,98,60,71,Severe Difficulties
Preschool,School,5 years,ST,154,71,98,60,71,Severe Difficulties
Preschool,School,5 years,ST,153,71,98,60,71,Severe Difficulties
Preschool,School,5 years,ST,152,71,98,60,71,Severe Difficulties
Preschool,School,5 years,ST,151,71,98,60,71,Severe Difficulties
Preschool,School,5 years,ST,150,71,98,60,71,Severe Difficulties
Preschool,School,5 years,ST,149,71,98,60,71,Severe Difficulties
Preschool,School,5 years,ST,148,71,98,60,71,Severe Difficulties
Preschool,School,5 years,ST,147,71,98,60,71,Severe Difficulties
Preschool,School,5 years,ST,146,71,98,60,71,Severe Difficulties
Preschool,School,5 years,ST,145,71,98,60,71,Severe Difficulties
Preschool,School,5 years,ST,144,71,98,60,71,Severe Difficulties
Preschool,School,5 years,ST,143,71,98,60,71,Severe Difficulties
Preschool,School,5 years,ST,142,71,98,60,71,Severe Difficulties
Preschool,School,5 years,ST,141,71,98,60,71,Severe Difficulties
Preschool,School,5 years,ST,140,71,98,60,71,Severe Difficulties
Preschool,School,5 years,ST,139,71,98,60,71,Severe Difficulties
Preschool,School,5 years,ST,138,71,98,60,71,Severe Difficulties
Preschool,School,5 years,ST,137,71,98,60,71,Severe Difficulties
Preschool,School,5 years,ST,136,71,98,60,71,Severe Difficulties
Preschool,School,5 years,ST,135,71,98,60,71,Severe Difficulties
Preschool,School,5 years,ST,134,71,98,60,71,Severe Difficulties
Preschool,School,5 years,ST,133,71,98,60,71,Severe Difficulties
Preschool,School,5 years,ST,132,71,98,60,71,Severe Difficulties
Preschool,School,5 years,ST,131,71,98,60,71,Severe Difficulties
Preschool,School,5 years,ST,130,71,98,60,71,Severe Difficulties
Preschool,School,5 years,ST,129,71,98,60,71,Severe Difficulties
Preschool,School,5 years,ST,128,71,98,60,71,Severe Difficulties
Preschool,School,5 years,ST,127,71,98,60,71,Severe Difficulties
Preschool,School,5 years,ST,126,71,98,60,71,Severe Difficulties
Preschool,School,5 years,ST,125,71,98,60,71,Severe Difficulties
Preschool,School,5 years,ST,124,71,98,60,71,Severe Difficulties
Preschool,School,5 years,ST,123,70,98,60,71,Severe Difficulties
Preschool,School,5 years,ST,122,70,98,60,71,Severe Difficulties
Preschool,School,5 years,ST,121,70,98,60,71,Severe Difficulties
Preschool,School,5 years,ST,120,70,98,60,71,Severe Difficulties
Preschool,School,5 years,ST,119,70,98,60,71,Severe Difficulties
Preschool,School,5 years,ST,118,70,98,60,71,Severe Difficulties
Preschool,School,5 years,ST,117,70,98,60,71,Severe Difficulties
Preschool,School,5 years,ST,116,70,98,60,71,Severe Difficulties
Preschool,School,5 years,ST,115,70,98,60,71,Severe Difficulties
Preschool,School,5 years,ST,114,70,98,60,71,Severe Difficulties
Preschool,School,5 years,ST,113,70,98,60,71,Severe Difficulties
Preschool,School,5 years,ST,112,70,98,60,71,Severe Difficulties
Preschool,School,5 years,ST,111,70,98,60,71,Severe Difficulties
Preschool,School,5 years,ST,110,69,97,60,71,Moderate Difficulties
Preschool,School,5 years,ST,109,69,97,60,71,Moderate Difficulties
Preschool,School,5 years,ST,108,69,97,60,71,Moderate Difficulties
Preschool,School,5 years,ST,107,69,97,60,71,Moderate Difficulties
Preschool,School,5 years,ST,106,69,97,60,71,Moderate Difficulties
Preschool,School,5 years,ST,105,69,97,60,71,Moderate Difficulties
Preschool,School,5 years,ST,104,69,97,60,71,Moderate Difficulties
Preschool,School,5 years,ST,103,69,97,60,71,Moderate Difficulties
Preschool,School,5 years,ST,102,67,96,60,71,Moderate Difficulties
Preschool,School,5 years,ST,101,67,96,60,71,Moderate Difficulties
Preschool,School,5 years,ST,100,67,96,60,71,Moderate Difficulties
Preschool,School,5 years,ST,99,67,96,60,71,Moderate Difficulties
Preschool,School,5 years,ST,98,67,96,60,71,Moderate Difficulties
Preschool,School,5 years,ST,97,67,96,60,71,Moderate Difficulties
Preschool,School,5 years,ST,96,67,96,60,71,Moderate Difficulties
Preschool,School,5 years,ST,95,67,96,60,71,Moderate Difficulties
Preschool,School,5 years,ST,94,67,96,60,71,Moderate Difficulties
Preschool,School,5 years,ST,93,65,93,60,71,Moderate Difficulties
Preschool,School,5 years,ST,92,65,93,60,71,Moderate Difficulties
Preschool,School,5 years,ST,91,65,93,60,71,Moderate Difficulties
Preschool,School,5 years,ST,90,65,93,60,71,Moderate Difficulties
Preschool,School,5 years,ST,89,65,93,60,71,Moderate Difficulties
Preschool,School,5 years,ST,88,65,93,60,71,Moderate Difficulties
Preschool,School,5 years,ST,87,64,92,60,71,Moderate Difficulties
Preschool,School,5 years,ST,86,64,92,60,71,Moderate Difficulties
Preschool,School,5 years,ST,85,64,92,60,71,Moderate Difficulties
Preschool,School,5 years,ST,84,62,88,60,71,Moderate Difficulties
Preschool,School,5 years,ST,83,62,88,60,71,Moderate Difficulties
Preschool,School,5 years,ST,82,62,88,60,71,Moderate Difficulties
Preschool,School,5 years,ST,81,61,86,60,71,Moderate Difficulties
Preschool,School,5 years,ST,80,61,86,60,71,Moderate Difficulties
Preschool,School,5 years,ST,79,60,84,60,71,Moderate Difficulties
Preschool,School,5 years,ST,78,60,84,60,71,Moderate Difficulties
Preschool,School,5 years,ST,77,59,82,60,71,Typical
Preschool,School,5 years,ST,76,58,79,60,71,Typical
Preschool,School,5 years,ST,75,57,76,60,71,Typical
Preschool,School,5 years,ST,74,57,76,60,71,Typical
Preschool,School,5 years,ST,73,56,73,60,71,Typical
Preschool,School,5 years,ST,72,55,69,60,71,Typical
Preschool,School,5 years,ST,71,54,66,60,71,Typical
Preschool,School,5 years,ST,70,52,58,60,71,Typical
Preschool,School,5 years,ST,69,51,54,60,71,Typical
Preschool,School,5 years,ST,68,50,50,60,71,Typical
Preschool,School,5 years,ST,67,48,42,60,71,Typical
Preschool,School,5 years,ST,66,47,38,60,71,Typical
Preschool,School,5 years,ST,65,45,31,60,71,Typical
Preschool,School,5 years,ST,64,43,24,60,71,Typical
Preschool,School,5 years,ST,63,41,18,60,71,Typical
Preschool,School,5 years,ST,62,40,16,60,71,Typical
Preschool,School,5 years,ST,61,40,16,60,71,Typical
Preschool,School,5 years,ST,60,40,16,60,71,Typical
Preschool,School,5 years,PLN,40,69,97,60,71,Moderate Difficulties
Preschool,School,5 years,PLN,39,69,97,60,71,Moderate Difficulties
Preschool,School,5 years,PLN,38,69,97,60,71,Moderate Difficulties
Preschool,School,5 years,PLN,37,69,97,60,71,Moderate Difficulties
Preschool,School,5 years,PLN,36,69,97,60,71,Moderate Difficulties
Preschool,School,5 years,PLN,35,69,97,60,71,Moderate Difficulties
Preschool,School,5 years,PLN,34,69,97,60,71,Moderate Difficulties
Preschool,School,5 years,PLN,33,69,97,60,71,Moderate Difficulties
Preschool,School,5 years,PLN,32,69,97,60,71,Moderate Difficulties
Preschool,School,5 years,PLN,31,69,97,60,71,Moderate Difficulties
Preschool,School,5 years,PLN,30,69,97,60,71,Moderate Difficulties
Preschool,School,5 years,PLN,29,69,97,60,71,Moderate Difficulties
Preschool,School,5 years,PLN,28,67,96,60,71,Moderate Difficulties
Preschool,School,5 years,PLN,27,67,96,60,71,Moderate Difficulties
Preschool,School,5 years,PLN,26,67,96,60,71,Moderate Difficulties
Preschool,School,5 years,PLN,25,67,96,60,71,Moderate Difficulties
Preschool,School,5 years,PLN,24,67,96,60,71,Moderate Difficulties
Preschool,School,5 years,PLN,23,67,96,60,71,Moderate Difficulties
Preschool,School,5 years,PLN,22,67,96,60,71,Moderate Difficulties
Preschool,School,5 years,PLN,21,66,95,60,71,Moderate Difficulties
Preschool,School,5 years,PLN,20,66,95,60,71,Moderate Difficulties
Preschool,School,5 years,PLN,19,65,93,60,71,Moderate Difficulties
Preschool,School,5 years,PLN,18,64,92,60,71,Moderate Difficulties
Preschool,School,5 years,PLN,17,63,90,60,71,Moderate Difficulties
Preschool,School,5 years,PLN,16,62,88,60,71,Moderate Difficulties
Preschool,School,5 years,PLN,15,60,84,60,71,Moderate Difficulties
Preschool,School,5 years,PLN,14,58,79,60,71,Typical
Preschool,School,5 years,PLN,13,55,69,60,71,Typical
Preschool,School,5 years,PLN,12,51,54,60,71,Typical
Preschool,School,5 years,PLN,11,46,34,60,71,Typical
Preschool,School,5 years,PLN,10,40,16,60,71,Typical
Preschool,School,5 years,SOC,40,73,99,60,71,Severe Difficulties
Preschool,School,5 years,SOC,39,73,99,60,71,Severe Difficulties
Preschool,School,5 years,SOC,38,73,99,60,71,Severe Difficulties
Preschool,School,5 years,SOC,37,73,99,60,71,Severe Difficulties
Preschool,School,5 years,SOC,36,73,99,60,71,Severe Difficulties
Preschool,School,5 years,SOC,35,67,96,60,71,Moderate Difficulties
Preschool,School,5 years,SOC,34,67,96,60,71,Moderate Difficulties
Preschool,School,5 years,SOC,33,67,96,60,71,Moderate Difficulties
Preschool,School,5 years,SOC,32,67,96,60,71,Moderate Difficulties
Preschool,School,5 years,SOC,31,67,96,60,71,Moderate Difficulties
Preschool,School,5 years,SOC,30,67,96,60,71,Moderate Difficulties
Preschool,School,5 years,SOC,29,67,96,60,71,Moderate Difficulties
Preschool,School,5 years,SOC,28,67,96,60,71,Moderate Difficulties
Preschool,School,5 years,SOC,27,66,95,60,71,Moderate Difficulties
Preschool,School,5 years,SOC,26,64,92,60,71,Moderate Difficulties
Preschool,School,5 years,SOC,25,64,92,60,71,Moderate Difficulties
Preschool,School,5 years,SOC,24,63,90,60,71,Moderate Difficulties
Preschool,School,5 years,SOC,23,62,88,60,71,Moderate Difficulties
Preschool,School,5 years,SOC,22,61,86,60,71,Moderate Difficulties
Preschool,School,5 years,SOC,21,60,84,60,71,Moderate Difficulties
Preschool,School,5 years,SOC,20,59,82,60,71,Typical
Preschool,School,5 years,SOC,19,57,76,60,71,Typical
Preschool,School,5 years,SOC,18,55,69,60,71,Typical
Preschool,School,5 years,SOC,17,54,66,60,71,Typical
Preschool,School,5 years,SOC,16,52,58,60,71,Typical
Preschool,School,5 years,SOC,15,50,50,60,71,Typical
Preschool,School,5 years,SOC,14,48,42,60,71,Typical
Preschool,School,5 years,SOC,13,45,31,60,71,Typical
Preschool,School,5 years,SOC,12,42,21,60,71,Typical
Preschool,School,5 years,SOC,11,40,16,60,71,Typical
Preschool,School,5 years,SOC,10,40,16,60,71,Typical
Child,Home,5-12 years,VIS,40,80,99,60,155,Severe Difficulties
Child,Home,5-12 years,VIS,39,80,99,60,155,Severe Difficulties
Child,Home,5-12 years,VIS,38,80,99,60,155,Severe Difficulties
Child,Home,5-12 years,VIS,37,80,99,60,155,Severe Difficulties
Child,Home,5-12 years,VIS,36,80,99,60,155,Severe Difficulties
Child,Home,5-12 years,VIS,35,80,99,60,155,Severe Difficulties
Child,Home,5-12 years,VIS,34,80,99,60,155,Severe Difficulties
Child,Home,5-12 years,VIS,33,80,99,60,155,Severe Difficulties
Child,Home,5-12 years,VIS,32,80,99,60,155,Severe Difficulties
Child,Home,5-12 years,VIS,31,79,99,60,155,Severe Difficulties
Child,Home,5-12 years,VIS,30,79,99,60,155,Severe Difficulties
Child,Home,5-12 years,VIS,29,79,99,60,155,Severe Difficulties
Child,Home,5-12 years,VIS,28,79,99,60,155,Severe Difficulties
Child,Home,5-12 years,VIS,27,77,99,60,155,Severe Difficulties
Child,Home,5-12 years,VIS,26,74,99,60,155,Severe Difficulties
Child,Home,5-12 years,VIS,25,72,99,60,155,Severe Difficulties
Child,Home,5-12 years,VIS,24,71,98,60,155,Severe Difficulties
Child,Home,5-12 years,VIS,23,71,98,60,155,Severe Difficulties
Child,Home,5-12 years,VIS,22,69,97,60,155,Moderate Difficulties
Child,Home,5-12 years,VIS,21,68,96,60,155,Moderate Difficulties
Child,Home,5-12 years,VIS,20,66,95,60,155,Moderate Difficulties
Child,Home,5-12 years,VIS,19,64,92,60,155,Moderate Difficulties
Child,Home,5-12 years,VIS,18,63,90,60,155,Moderate Difficulties
Child,Home,5-12 years,VIS,17,61,86,60,155,Moderate Difficulties
Child,Home,5-12 years,VIS,16,60,84,60,155,Moderate Difficulties
Child,Home,5-12 years,VIS,15,58,79,60,155,Typical
Child,Home,5-12 years,VIS,14,55,69,60,155,Typical
Child,Home,5-12 years,VIS,13,52,58,60,155,Typical
Child,Home,5-12 years,VIS,12,49,46,60,155,Typical
Child,Home,5-12 years,VIS,11,45,31,60,155,Typical
Child,Home,5-12 years,VIS,10,40,16,60,155,Typical
Child,Home,5-12 years,HEA,40,80,99,60,155,Severe Difficulties
Child,Home,5-12 years,HEA,39,80,99,60,155,Severe Difficulties
Child,Home,5-12 years,HEA,38,80,99,60,155,Severe Difficulties
Child,Home,5-12 years,HEA,37,80,99,60,155,Severe Difficulties
Child,Home,5-12 years,HEA,36,80,99,60,155,Severe Difficulties
Child,Home,5-12 years,HEA,35,80,99,60,155,Severe Difficulties
Child,Home,5-12 years,HEA,34,78,99,60,155,Severe Difficulties
Child,Home,5-12 years,HEA,33,77,99,60,155,Severe Difficulties
Child,Home,5-12 years,HEA,32,76,99,60,155,Severe Difficulties
Child,Home,5-12 years,HEA,31,74,99,60,155,Severe Difficulties
