IDNumber,data,AgeInMonths,Gender,ParentHighestEducation,Ethnicity,Region,q0011,q0012,q0013,q0014,q0015,q0016,q0017,q0018,q0019,q0022,q0024,q0025,q0026,q0027,q0028,q0029,q0032,q0034,q0035,q0036,q0037,q0038,q0039,q0040,q0041,q0042,q0043,q0044,q0045,q0046,q0052,q0054,q0055,q0056,q0061,q0062,q0063,q0066,q0067,q0068,q0069,q0071,q0073,q0075,q0076,q0077,q0079,q0080,q0081,q0082,q0086,q0087,q0088,q0089,q0091,q0093,q0095,q0096,q0097,q0098,q0100,q0101,q0102,q0103,q0104,q0105,q0106,q0107,q0110,q0112,q0114,q0117,q0118,q0119,q0120,q0121,q0122,q0123,q0124,q0125,age_range,TOT_raw,SOC_raw,VIS_raw,HEA_raw,TOU_raw,TS_raw,BOD_raw,BAL_raw,PLA_raw
700685,Qual,10,Male,Some college or associate degree,White,south,1,2,1,1,2,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,09.5 to 20 mo,68,13,11,10,13,10,13,11,10
700687,Qual,14,Male,Some college or associate degree,Hispanic,northeast,1,2,1,1,1,2,2,1,1,2,1,4,2,3,1,1,1,4,1,2,2,2,4,1,2,2,1,4,1,1,1,1,3,3,1,1,3,3,1,2,1,2,2,2,2,1,1,2,1,1,2,4,2,4,1,3,3,4,1,1,1,1,2,3,3,2,1,1,2,2,4,3,4,3,3,3,2,2,3,2,09.5 to 20 mo,117,14,20,20,19,15,25,18,29
700688,Qual,15,Female,Some college or associate degree,Hispanic,south,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,09.5 to 20 mo,67,10,11,11,11,10,14,10,10
700689,Qual,17,Female,High school graduate (including GED),White,south,2,1,1,1,2,3,4,4,4,1,1,2,1,2,2,2,4,3,2,4,2,1,4,1,2,1,2,4,2,1,2,1,2,2,2,1,2,4,2,1,1,1,1,1,1,2,1,3,3,2,4,4,2,2,2,4,3,3,2,1,2,2,2,3,3,1,1,2,2,2,2,1,1,1,1,1,1,1,1,1,09.5 to 20 mo,125,23,23,20,19,16,27,20,11
700690,Qual,19,Female,High school graduate (including GED),White,south,2,2,1,2,1,2,2,2,1,1,1,2,1,1,1,1,1,2,1,2,1,1,2,1,1,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,2,1,3,3,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,09.5 to 20 mo,76,16,13,14,10,11,16,12,10
700691,Qual,22,Female,Some college or associate degree,White,south,1,1,1,1,1,1,2,1,1,1,2,3,1,3,1,1,1,1,1,2,1,1,2,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,2,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21 to 31.5 mo,74,11,16,12,11,12,13,10,10
700692,Qual,27,Male,Some college or associate degree,White,south,1,1,2,1,1,1,3,1,1,2,1,3,1,3,1,1,1,3,2,1,1,1,2,1,2,2,1,3,4,2,3,1,3,3,1,2,1,2,1,2,2,3,1,1,1,1,1,1,1,3,1,2,2,3,1,1,3,3,1,2,2,1,2,2,2,2,1,1,2,3,1,1,1,1,2,1,1,1,1,1,21 to 31.5 mo,107,14,17,19,19,15,19,18,11
700693,Qual,23,Male,Did not complete high school (no diploma),MultiRacial,south,1,4,1,1,1,2,1,1,1,1,1,4,1,4,1,1,1,1,2,1,4,1,1,2,1,2,4,4,2,1,1,1,1,1,1,4,4,1,2,3,4,2,1,1,1,2,1,1,2,1,1,3,3,4,1,2,3,1,1,1,1,1,1,3,3,1,1,3,3,2,1,1,1,1,1,1,1,1,1,1,21 to 31.5 mo,113,14,17,22,19,16,20,19,10
700694,Qual,12,Female,Some college or associate degree,White,midwest,1,2,1,1,1,2,3,1,2,2,1,2,1,2,1,1,2,2,2,1,1,2,1,1,1,1,1,2,1,1,1,1,2,2,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,2,1,3,1,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,1,1,2,2,09.5 to 20 mo,84,16,15,12,15,10,16,16,18
700695,Qual,22,Male,Some college or associate degree,White,south,1,1,2,1,2,3,1,1,1,1,1,2,1,3,1,1,1,2,1,1,2,1,2,1,1,2,2,3,2,2,1,1,1,3,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21 to 31.5 mo,78,14,14,18,14,10,12,10,10
700696,Qual,15,Male,Some college or associate degree,White,midwest,1,1,1,2,1,3,3,1,1,2,2,4,2,4,1,1,2,3,4,1,2,1,2,3,2,2,2,4,2,2,2,1,2,3,2,1,2,2,2,3,3,2,2,2,2,2,1,2,3,2,2,2,2,2,2,3,2,2,2,1,1,2,2,3,2,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,09.5 to 20 mo,126,16,24,22,20,21,20,19,11
700697,Qual,21,Male,Some college or associate degree,White,south,1,1,2,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,1,1,1,1,1,1,1,2,1,1,2,2,1,1,2,1,1,1,1,1,1,1,21 to 31.5 mo,70,12,12,12,10,10,13,13,11
700698,Qual,28,Female,Some college or associate degree,White,midwest,2,2,2,1,2,2,2,2,2,2,2,3,1,1,1,1,2,2,2,2,2,2,2,1,1,1,2,2,1,1,1,1,1,2,2,2,1,2,2,2,2,1,1,1,1,1,2,2,1,2,1,3,2,2,2,2,3,1,1,1,2,1,3,1,2,2,1,2,2,2,2,1,1,1,2,2,2,1,1,1,21 to 31.5 mo,98,19,17,15,16,14,18,18,14
700699,Qual,13,Male,High school graduate (including GED),White,northeast,3,4,2,1,1,1,1,1,1,1,1,4,1,2,1,1,1,2,2,2,1,2,2,1,1,2,1,2,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,3,2,1,1,1,2,2,2,2,1,1,1,2,2,2,1,1,1,1,2,1,4,1,4,1,1,1,2,1,4,09.5 to 20 mo,87,16,17,15,12,12,17,14,20
700700,Qual,19,Female,Some college or associate degree,White,south,1,1,1,1,1,1,3,1,4,4,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,2,1,1,1,2,1,1,1,1,2,3,2,1,1,1,1,2,2,1,1,1,1,1,1,2,1,1,09.5 to 20 mo,74,18,12,12,11,11,13,15,12
700701,Qual,12,Male,High school graduate (including GED),MultiRacial,midwest,1,1,1,1,1,1,1,1,1,1,1,4,1,2,1,1,1,3,3,2,2,1,2,1,1,2,2,2,1,1,1,1,1,3,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,09.5 to 20 mo,80,10,19,15,13,11,11,11,10
700702,Qual,25,Male,High school graduate (including GED),Hispanic,south,3,3,4,3,3,3,3,2,4,3,1,2,1,2,1,1,2,2,1,1,1,1,1,1,2,2,1,2,1,1,1,1,1,2,4,3,3,4,4,3,4,3,2,3,1,2,1,1,2,2,4,4,4,2,1,3,2,4,3,1,2,1,1,2,2,1,1,3,1,3,1,2,1,1,1,1,1,4,4,4,21 to 31.5 mo,119,31,14,13,26,21,28,17,20
700703,Qual,17,Male,High school graduate (including GED),Black,south,1,1,1,1,1,3,3,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,2,1,1,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,09.5 to 20 mo,72,14,11,12,11,10,14,14,12
700704,Qual,15,Female,Did not complete high school (no diploma),White,south,1,1,1,1,1,1,1,1,1,1,1,4,1,4,1,1,1,3,1,1,4,1,1,1,1,1,2,2,1,1,1,1,1,3,1,2,1,1,1,1,1,1,1,1,1,2,1,2,3,1,1,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,09.5 to 20 mo,83,10,18,15,13,14,13,10,10
700705,Qual,20,Male,High school graduate (including GED),White,northeast,2,1,2,1,3,2,2,1,1,1,1,2,1,2,1,1,2,4,2,1,2,2,2,1,2,2,2,2,2,1,1,1,4,2,2,1,1,2,1,3,2,1,2,1,1,3,1,2,4,4,1,3,3,2,1,2,2,1,1,1,1,1,1,1,2,1,1,2,2,2,1,1,1,1,1,1,1,2,1,1,09.5 to 20 mo,105,16,17,18,18,21,17,14,11
700706,Qual,10,Male,Some college or associate degree,White,midwest,2,4,1,1,1,2,3,1,3,4,1,4,1,2,1,1,1,3,3,2,2,1,2,3,1,1,1,1,1,1,1,1,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,4,1,2,3,3,3,1,1,1,1,1,3,2,2,4,1,1,1,1,1,1,2,3,2,3,1,2,2,3,09.5 to 20 mo,94,22,19,14,13,11,20,17,20
700707,Qual,10,Female,Some college or associate degree,White,south,1,1,1,1,1,2,1,1,2,2,1,3,1,4,1,1,1,3,4,1,2,1,4,1,2,2,3,2,2,1,1,1,3,4,2,1,3,2,2,2,2,3,1,1,1,1,3,2,1,1,3,4,1,1,2,1,2,1,1,2,2,1,2,2,1,1,1,4,1,3,1,2,2,2,2,2,1,1,1,1,09.5 to 20 mo,113,13,20,20,21,16,18,18,15
700708,Qual,15,Male,Some college or associate degree,White,midwest,1,2,1,1,1,2,2,2,3,2,1,4,1,2,1,1,1,2,4,1,2,2,1,2,1,4,3,4,1,1,1,1,2,4,4,2,4,4,4,1,3,2,2,2,2,1,2,2,3,3,2,4,1,4,1,4,3,3,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,3,1,1,1,09.5 to 20 mo,123,17,18,21,27,22,24,11,13
700709,Qual,10,Male,Some college or associate degree,Hispanic,south,2,3,2,1,2,3,3,2,3,1,1,3,1,3,1,1,1,2,1,1,2,2,2,1,2,2,1,2,1,1,2,1,2,2,1,1,1,3,2,2,2,1,2,1,2,4,1,2,2,2,2,2,4,1,2,2,2,1,1,1,1,2,2,2,2,1,1,2,2,2,1,2,2,1,1,1,1,1,1,2,09.5 to 20 mo,102,22,15,16,17,19,18,17,13
700710,Qual,15,Male,High school graduate (including GED),White,midwest,1,3,2,1,2,1,3,2,3,2,2,3,1,2,1,1,3,3,4,2,1,1,2,2,2,3,2,2,1,2,1,1,1,2,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,2,1,4,1,2,2,2,3,2,1,1,2,2,2,1,1,3,1,4,1,3,1,2,2,3,2,1,2,1,1,2,09.5 to 20 mo,103,20,22,18,13,11,19,20,17
700711,Qual,12,Male,High school graduate (including GED),AmericanIndAlaskanNat,west,3,1,1,1,4,4,4,1,3,3,1,2,2,2,1,2,3,3,3,4,2,1,1,2,3,4,3,2,2,1,2,1,2,2,2,2,1,3,2,4,2,2,1,1,2,1,3,2,2,2,2,2,2,3,1,4,3,3,2,2,3,2,1,2,2,3,1,3,2,1,4,1,2,2,3,4,4,4,4,1,09.5 to 20 mo,127,25,23,21,21,18,24,20,29
700712,Qual,12,Male,Some college or associate degree,White,south,1,1,1,1,1,2,3,1,1,1,1,4,1,3,1,1,1,3,3,1,1,1,2,2,2,1,2,3,1,1,1,1,4,2,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,2,1,2,1,3,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,09.5 to 20 mo,91,13,19,16,16,10,19,11,10
700713,Qual,17,Female,Some college or associate degree,White,midwest,2,2,2,3,3,3,2,2,2,3,2,2,2,2,1,2,2,3,2,2,3,3,2,2,3,3,1,2,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,3,2,2,3,3,3,1,3,2,2,1,3,2,2,3,3,2,1,3,2,2,2,2,2,3,3,3,2,3,09.5 to 20 mo,109,24,20,21,12,11,23,22,24
700714,Qual,10,Male,Some college or associate degree,MultiRacial,south,1,3,1,1,2,2,4,1,3,3,2,4,1,2,1,1,1,3,1,1,1,1,2,2,1,2,1,2,1,1,1,1,2,2,1,1,1,1,2,1,1,2,1,1,1,1,1,2,2,1,2,3,2,1,1,2,2,1,1,1,1,1,2,2,2,1,1,1,1,2,1,1,1,2,1,2,1,1,1,1,09.5 to 20 mo,87,21,17,14,13,13,16,14,12
700715,Qual,19,Male,Some college or associate degree,MultiRacial,midwest,2,3,3,3,4,4,3,3,4,3,3,2,3,3,3,2,3,3,2,2,2,3,3,3,1,3,2,2,3,2,2,3,2,3,3,2,2,2,2,2,3,2,3,3,2,2,3,2,2,2,2,3,3,2,2,3,2,3,2,2,2,2,3,3,2,2,3,2,3,2,3,2,2,2,2,2,3,3,3,2,09.5 to 20 mo,145,32,26,24,23,24,24,24,24
700716,Qual,19,Female,Some college or associate degree,White,northeast,1,1,1,1,2,2,2,1,2,3,2,1,1,1,1,1,1,3,1,2,1,2,2,1,1,1,1,1,2,1,1,1,2,2,1,1,2,1,1,1,2,1,1,1,1,2,1,2,1,2,1,2,1,1,1,2,2,1,1,1,1,1,2,1,2,1,2,2,1,1,1,1,2,2,2,2,1,1,1,2,09.5 to 20 mo,81,16,14,13,13,14,13,14,15
700717,Qual,22,Male,High school graduate (including GED),White,south,1,1,1,1,1,1,3,1,1,1,1,2,1,2,1,1,1,1,2,1,3,1,1,1,1,1,1,2,1,1,1,2,2,2,2,1,1,1,1,3,2,2,2,1,1,1,1,1,1,2,2,1,1,1,1,2,2,2,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,21 to 31.5 mo,82,12,13,13,16,14,14,12,10
700718,Qual,13,Female,Some college or associate degree,Black,south,2,2,1,3,2,2,1,1,3,2,2,3,1,2,1,1,1,2,2,1,2,2,2,1,1,2,2,2,1,1,1,1,1,3,1,1,2,3,2,2,1,1,1,1,1,2,1,1,2,2,1,2,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,09.5 to 20 mo,86,19,16,16,17,13,12,12,10
700719,Qual,10,Male,Some college or associate degree,White,south,2,3,1,1,1,2,2,1,3,1,1,2,1,2,1,2,1,3,2,2,2,2,2,1,2,2,2,3,2,1,1,1,2,3,1,1,3,1,2,2,1,1,1,2,1,1,1,1,1,3,1,3,1,1,1,3,2,2,1,2,2,1,2,2,2,3,2,1,2,2,1,2,2,1,2,2,1,1,1,2,09.5 to 20 mo,102,17,17,19,17,13,17,19,15
700720,Qual,24,Female,Some college or associate degree,MultiRacial,south,1,1,1,1,1,2,3,1,1,1,1,4,1,4,1,1,1,1,4,1,1,1,3,1,1,1,2,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,21 to 31.5 mo,80,13,19,17,10,10,12,12,10
700721,Qual,19,Male,Some college or associate degree,Hispanic,south,4,1,1,1,1,1,2,1,1,1,1,3,1,2,1,1,1,2,1,1,2,2,1,2,1,1,2,2,1,1,1,1,2,2,1,1,1,2,1,2,1,1,2,1,1,1,1,1,1,2,1,2,1,1,1,2,2,2,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,09.5 to 20 mo,81,14,14,15,14,12,14,12,10
700722,Qual,16,Male,Some college or associate degree,White,west,1,3,1,1,1,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,09.5 to 20 mo,71,14,11,11,13,10,16,10,10
700723,Qual,22,Male,High school graduate (including GED),White,south,2,1,2,1,1,3,3,1,3,1,2,4,1,2,1,1,1,3,3,2,2,2,2,2,2,2,4,4,2,1,1,1,2,3,2,1,2,2,1,1,2,1,2,2,1,2,2,1,2,2,2,4,3,3,2,3,2,3,1,1,1,2,2,2,2,1,1,1,1,2,1,1,1,1,1,3,2,1,1,1,21 to 31.5 mo,115,18,20,23,16,17,24,15,13
700724,Qual,11,Female,High school graduate (including GED),MultiRacial,west,1,1,1,1,1,1,2,1,2,3,1,3,1,2,1,1,1,1,2,1,2,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,3,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,09.5 to 20 mo,74,14,14,12,11,10,17,10,10
700725,Qual,13,Male,Some college or associate degree,White,south,3,1,1,2,3,3,1,1,1,2,1,1,1,1,1,1,1,1,1,2,3,1,1,1,1,2,1,1,2,1,1,1,2,1,1,1,2,1,1,1,2,1,1,1,1,2,2,1,2,3,1,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,09.5 to 20 mo,76,18,11,14,12,16,13,10,10
700726,Qual,27,Male,High school graduate (including GED),White,south,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21 to 31.5 mo,71,11,10,11,13,10,17,10,10
700727,Qual,20,Female,Some college or associate degree,Black,south,1,1,2,1,1,2,2,1,1,1,1,4,1,4,1,1,4,4,1,2,3,2,2,1,1,3,1,3,2,1,1,1,1,3,1,1,2,2,2,2,1,1,1,1,1,1,1,1,1,2,2,2,1,2,2,2,3,2,1,1,1,1,3,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,09.5 to 20 mo,102,13,23,19,16,11,18,15,10
700728,Qual,19,Female,Some college or associate degree,Black,south,2,1,2,1,1,2,1,1,1,1,1,2,1,4,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,09.5 to 20 mo,73,13,14,13,11,11,12,12,10
700729,Qual,10,Male,High school graduate (including GED),Hispanic,northeast,1,1,1,1,1,1,1,1,3,1,1,1,1,4,1,1,1,1,4,1,4,1,1,2,1,1,4,1,1,1,1,1,2,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,3,1,1,1,1,1,1,1,4,2,1,1,1,1,2,1,1,2,1,1,1,1,2,2,1,09.5 to 20 mo,86,12,16,17,14,11,13,15,13
700730,Qual,14,Female,High school graduate (including GED),White,south,2,2,2,1,2,3,3,1,1,2,1,4,1,3,1,1,1,4,3,1,2,2,3,1,2,2,3,4,1,1,1,1,3,2,1,1,2,1,1,1,2,1,1,1,2,4,2,1,4,2,1,4,1,2,1,1,3,2,2,1,2,2,2,2,2,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,09.5 to 20 mo,111,19,20,21,14,20,18,18,10
700731,Qual,22,Female,Some college or associate degree,MultiRacial,south,1,2,2,1,1,2,1,1,2,3,1,4,1,3,1,1,1,2,2,1,1,1,2,1,1,1,1,2,1,1,1,1,2,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,3,3,1,2,1,1,1,1,3,1,1,1,1,1,2,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,21 to 31.5 mo,83,16,17,12,14,14,13,13,10
700732,Qual,23,Female,High school graduate (including GED),White,northeast,2,1,1,1,2,2,3,1,2,1,3,4,3,3,3,2,4,3,4,3,2,4,4,2,3,4,1,3,3,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,21 to 31.5 mo,104,16,32,27,11,11,12,11,10
700733,Qual,10,Female,High school graduate (including GED),White,south,2,4,1,1,1,3,2,1,4,3,1,4,1,3,1,1,1,2,2,1,1,2,4,2,2,2,1,1,1,1,1,1,2,2,1,1,1,2,1,1,2,1,1,1,1,2,1,2,4,1,1,3,1,1,1,1,1,1,2,3,1,1,2,2,2,2,1,4,1,2,1,1,1,1,1,2,1,1,1,1,09.5 to 20 mo,96,22,17,17,13,16,15,18,11
700734,Qual,21,Male,Some college or associate degree,White,south,2,3,3,1,2,3,2,1,2,3,1,2,1,2,1,1,1,2,3,2,2,3,4,3,1,2,1,4,2,1,2,1,2,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,2,1,1,1,1,2,1,1,1,2,1,1,2,1,1,1,1,2,2,1,1,1,1,21 to 31.5 mo,91,22,16,23,13,11,15,13,12
700735,Qual,16,Female,Some college or associate degree,Hispanic,south,2,2,3,2,1,3,2,4,4,2,2,2,1,1,1,1,2,2,1,2,2,2,2,2,1,2,1,3,2,2,3,1,2,1,2,4,2,3,2,2,2,1,2,1,1,2,2,1,3,2,1,3,1,1,1,3,3,1,1,1,1,2,2,2,2,1,1,2,3,2,2,3,2,2,2,2,2,3,1,2,09.5 to 20 mo,107,25,15,19,22,17,16,18,21
700736,Qual,25,Female,Some college or associate degree,MultiRacial,northeast,1,1,1,1,1,2,2,1,1,2,1,1,1,1,1,1,1,2,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21 to 31.5 mo,67,13,11,12,11,10,13,10,10
701191,Qual,12,Male,Some college or associate degree,White,south,1,1,1,1,1,1,1,1,2,1,2,3,1,2,1,1,1,4,2,2,2,1,2,2,2,2,2,4,2,1,1,1,2,4,2,2,4,2,3,3,2,3,3,1,2,1,2,2,1,1,2,3,3,3,2,2,1,2,1,1,1,1,1,1,1,2,1,1,2,2,1,1,2,2,1,2,1,1,1,1,09.5 to 20 mo,114,11,19,20,24,18,20,13,13
