CollectorNm,RespondentID,CollectorID,StartDate,EndDate,IPAddress,EmailAddress,FirstName,LastName,CustomData1,IDNumber,Month,Day,Year,DOBMonth,DOBDay,DOBYear,Age,Gender,Grade,ZipCode,Hispanic,AmericanIndAlaskanNat,Asian,Black,NativeHawPacIsl,White,Other,OtherSpecified,q0010,q0010_other,q0011,ParentHighestEducation,q0013,q0014,q0015,q0016,q0017,q0018,q0019,q0020,q0021,q0022,q0023,q0024,q0025,q0026,q0027,q0028,q0029,q0030,q0031,q0032,q0033,q0034,q0035,q0036,q0037,q0038,q0039,q0040,q0041,q0042,q0043,q0044,q0045,q0046,q0047,q0048,q0049,q0050,q0051,q0052,q0053,q0054,q0055,q0056,q0057,q0058,q0059,q0060,q0061,q0062,q0063,q0064,q0065,q0066,q0067,q0068,q0069,q0070,q0071,q0072,q0073,q0074,q0075,q0076,q0077,q0078,q0079,q0080,q0081,q0082,q0083,q0084,q0085,q0086,q0087,q0088,q0089,q0090,q0091,q0092,q0093,q0094,q0095,q0096,q0097,q0098,q0099,q0100,q0101,q0102,q0103,q0104,q0105,q0106,q0107,q0108,q0109,q0110,q0111,q0112,q0113,q0114,q0115,q0116,q0117,q0118,q0119,q0120,q0121,q0122,q0123,q0124,q0125,q0126,q0127,q0128,q0129,q0130,q0131,q0132,q0133,q0134,q0135,q0136,q0137,Zip,Region,P_RateDt,P_DOB,P_Age,AgeGroup,Count,Ethnicity,count_total
Web Link 1,5570933940,95276301,12/05/2018 09:00:17,12/05/2018 09:16:25,209.175.44.65, , , , ,318042,12,05,2018,07,07,2003,15,Male,10,60637,No, , ,Black/African American, , , , ,No, ,No,High school graduate (including GED),1,Always,Always,Always,Always,Occasionally,Never,Never,Always,Never,Never,Never,Never,Frequently,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Occasionally,Occasionally,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Occasionally,Occasionally,Never,Never,Occasionally,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Occasionally,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Occasionally, , , , , , , , , , , , , , , , , , , ,60637,midwest,12/5/2018,7/7/2003,15.4140999315537,14.00 to 15.99 years,1,Black,1
Web Link 1,5571023407,95276301,12/05/2018 02:23:14,12/05/2018 02:45:48,173.196.163.178, , , , ,317014,12,05,2018,11,30,2003,15,Male,10,90250,Yes, , , , , ,Other (please specify),hispanic,No, ,No,High school graduate (including GED),4 or more,Always,Always,Always,Always,Occasionally,Occasionally,Never,Occasionally,Never,Never,Never,Never,Frequently,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Occasionally,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Occasionally,Never,Never,Never,Occasionally,Never,Never,Never,Occasionally,Never,Never,Never,Never,Never,Occasionally,Never,Never,Occasionally,Never,Occasionally,Never,Never,Never,Never,Never,Never,Never,Never,Occasionally,Never,Never,Never,Never,Occasionally,Never,Never,Occasionally,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Occasionally,Occasionally,Never,Never,Never,Occasionally,Never,Never,Never,Never,Never,Occasionally,Never,Never, , , , , , , , , , , , , , , , , , , ,90250,west,12/5/2018,11/30/2003,15.0143737166324,14.00 to 15.99 years,1,Hispanic,1
Web Link 1,5571035338,95276301,12/05/2018 03:34:06,12/05/2018 03:38:37,173.196.163.178, , , , ,317029,12,05,2018,11,15,2000,18,Female,12,90250,No, , , , ,White, , ,No, ,No,High school graduate (including GED),1,Always,Always,Always,Always,Occasionally,Never,Occasionally,Occasionally,Never,Never,Occasionally,Always,Always,Never,Occasionally,Occasionally,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Occasionally,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Occasionally,Always,Frequently,Occasionally,Occasionally,Occasionally,Never,Never,Never,Never,Occasionally,Never,Never,Occasionally,Occasionally,Occasionally,Never,Never,Never,Occasionally,Never,Never,Never,Never,Never,Never,Never,Frequently,Occasionally,Occasionally,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Occasionally,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never, , , , , , , , , , , , , , , , , , , ,90250,west,12/5/2018,11/15/2000,18.0533880903491,18.00 to 21.99 years,1,White,1
Web Link 1,5571036474,95276301,12/05/2018 03:41:10,12/05/2018 03:45:00,173.196.163.178, , , , ,317028,12,05,2018,07,23,2003,15,Male,10,90304,No, , , , , ,Other (please specify),philipino,No, ,No,High school graduate (including GED),0,Occasionally,Never,Occasionally,Never,Occasionally,Never,Occasionally,Always,Never,Never,Never,Never,Always,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Always,Occasionally,Occasionally,Never,Occasionally,Never,Never,Never,Never,Never,Never,Never,Never,Occasionally,Occasionally,Never,Never,Never,Never,Never,Never,Never,Occasionally,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Occasionally,Never,Never,Always,Occasionally,Occasionally,Never,Occasionally,Never,Never,Occasionally,Occasionally,Occasionally, , , , , , , , , , , , , , , , , , , ,90304,west,12/5/2018,7/23/2003,15.3702943189596,14.00 to 15.99 years,1,Other,1
Web Link 1,5571037382,95276301,12/05/2018 03:46:58,12/05/2018 03:51:03,173.196.163.178, , , , ,317030,12,05,2018,01,22,2001,17,Female,12,90043,No, , ,Black/African American, , , , ,No, ,No,High school graduate (including GED),0,Occasionally,Frequently,Always,Occasionally,Always,Never,Always,Occasionally,Never,Always,Occasionally,Never,Always,Never,Occasionally,Never,Never,Frequently,Occasionally,Never,Never,Never,Occasionally,Never,Occasionally,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Occasionally,Occasionally,Always,Frequently,Occasionally,Occasionally,Occasionally,Never,Never,Never,Never,Never,Never,Never,Occasionally,Always,Always,Frequently,Never,Never,Never,Never,Never,Occasionally,Occasionally,Never,Occasionally,Occasionally,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Frequently,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Occasionally,Never,Never,Never,Never,Frequently,Never,Never,Never,Never,Occasionally,Never,Never, , , , , , , , , , , , , , , , , , , ,90043,west,12/5/2018,1/22/2001,17.8672142368241,16.00 to 17.99 years,1,Black,1
Web Link 1,5571325475,95276301,12/06/2018 06:50:20,12/06/2018 07:05:03,66.169.132.243, , , , ,321016,12,06,2018,10,30,2006,12,Female,6,72664,Yes, , , , ,White, , ,No, ,No,Bachelor's degree or higher,4 or more,Always,Always,Always,Always,Occasionally,Occasionally,Never,Never,Occasionally,Never,Never,Never,Occasionally,Never,Never,Never,Occasionally,Occasionally,Occasionally,Never,Never,Occasionally,Never,Never,Never,Never,Never,Occasionally,Frequently,Never,Occasionally,Never,Never,Occasionally,Never,Never,Occasionally,Never,Occasionally,Occasionally,Never,Occasionally,Occasionally,Always,Occasionally,Never,Never,Frequently,Never,Never,Occasionally,Frequently,Occasionally,Occasionally,Never,Occasionally,Never,Never,Occasionally,Occasionally,Never,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Never,Never,Never,Never,Never,Never,Never,Occasionally,Never,Never,Occasionally,Never,Frequently,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Occasionally,Never,Never,Never,Never,Occasionally,Never,Never,Never,Never,Never,Never,Occasionally,Never, , , , , , , , , , , , , , , , , , , ,72664,south,12/6/2018,10/30/2006,12.1013004791239,12.00 to 13.99,1,Hispanic,1
Web Link 1,5571326208,95276301,12/06/2018 06:56:19,12/06/2018 07:08:58,66.169.132.243, , , , ,321015,12,06,2018,09,08,2004,14,Male,8,76244,Yes, , , , ,White, , ,No, ,No,Bachelor's degree or higher,4 or more,Frequently,Frequently,Always,Always,Frequently,Occasionally,Never,Always,Frequently,Occasionally,Occasionally,Frequently,Occasionally,Occasionally,Occasionally,Never,Never,Occasionally,Occasionally,Never,Never,Occasionally,Occasionally,Never,Never,Never,Occasionally,Never,Occasionally,Frequently,Never,Never,Occasionally,Occasionally,Never,Occasionally,Never,Never,Occasionally,Never,Never,Frequently,Always,Frequently,Occasionally,Occasionally,Never,Occasionally,Never,Never,Never,Never,Occasionally,Frequently,Occasionally,Frequently,Occasionally,Never,Occasionally,Frequently,Never,Occasionally,Frequently,Frequently,Occasionally,Occasionally,Never,Never,Never,Never,Never,Occasionally,Occasionally,Occasionally,Never,Occasionally,Never,Occasionally,Occasionally,Never,Never,Occasionally,Never,Occasionally,Occasionally,Never,Never,Occasionally,Never,Never,Never,Frequently,Occasionally,Never,Never,Occasionally,Occasionally,Never,Never,Never,Never,Never,Never,Never,Occasionally, , , , , , , , , , , , , , , , , , , ,76244,south,12/6/2018,9/8/2004,14.2422997946612,14.00 to 15.99 years,1,Hispanic,1
Web Link 1,5571330671,95276301,12/06/2018 07:33:57,12/06/2018 07:48:29,66.169.132.243, , , , ,321014,12,06,2018,07,05,2000,18,Female,12,76244,Yes, , , , ,White, , ,No, ,Yes,Bachelor's degree or higher,4 or more,Always,Frequently,Frequently,Frequently,Always,Occasionally,Occasionally,Frequently,Occasionally,Never,Never,Never,Frequently,Occasionally,Occasionally,Frequently,Occasionally,Occasionally,Occasionally,Never,Never,Never,Occasionally,Never,Occasionally,Never,Never,Occasionally,Occasionally,Occasionally,Never,Occasionally,Occasionally,Never,Never,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Frequently,Occasionally,Never,Occasionally,Occasionally,Never,Never,Occasionally,Never,Occasionally,Occasionally,Never,Never,Occasionally,Never,Occasionally,Never,Occasionally,Never,Occasionally,Occasionally,Never,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Frequently,Never,Never,Occasionally,Never,Never,Occasionally,Never,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Never,Never,Occasionally,Never,Occasionally,Never,Occasionally,Occasionally,Occasionally,Never,Frequently,Occasionally,Occasionally,Occasionally,Occasionally,Never,Occasionally,Occasionally,Never,Occasionally,Frequently,Learner's Permit,Never,Occasionally,Never,Frequently,Never,Occasionally,Never,Occasionally,Occasionally,Occasionally,Frequently,Never,Never,Occasionally,Never,Occasionally,Occasionally,Never,76244,south,12/6/2018,7/5/2000,18.4202600958248,18.00 to 21.99 years,1,Hispanic,1
Web Link 1,5571488924,95276301,12/07/2018 10:56:16,12/07/2018 11:07:09,172.56.12.213, , , , ,318044,12,07,2018,09,10,2002,16,Male,10,60448,No, , ,Black/African American, , , , ,No, ,No,High school graduate (including GED),1,Always,Always,Always,Always,Occasionally,Never,Never,Frequently,Occasionally,Occasionally,Occasionally,Never,Frequently,Never,Never,Never,Never,Never,Occasionally,Never,Never,Never,Never,Never,Never,Never,Never,Occasionally,Never,Never,Never,Never,Never,Occasionally,Never,Never,Never,Never,Occasionally,Occasionally,Never,Occasionally,Occasionally,Occasionally,Never,Never,Never,Occasionally,Occasionally,Never,Never,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Frequently,Never,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Occasionally,Never,Never,Never,Never,Never,Never,Never,Occasionally, , , , , , , , , , , , , , , , , , , ,60448,midwest,12/7/2018,9/10/2002,16.2409308692676,16.00 to 17.99 years,1,Black,1
Web Link 1,5571511003,95276301,12/07/2018 12:03:52,12/07/2018 12:50:45,209.175.44.62, , , , ,318045,12,07,2018,08,15,2004,14,Female,9,60617,No, , ,Black/African American, , , , ,No, ,No,High school graduate (including GED),2,Occasionally,Occasionally,Frequently,Frequently,Occasionally,Occasionally,Never,Always,Occasionally,Never,Occasionally,Occasionally,Frequently,Occasionally,Occasionally,Never,Frequently,Occasionally,Occasionally,Never,Never,Occasionally,Occasionally,Occasionally,Occasionally,Never,Frequently,Frequently,Occasionally,Occasionally,Occasionally,Occasionally,Never,Frequently,Occasionally,Occasionally,Never,Never,Always,Occasionally,Occasionally,Occasionally,Occasionally,Frequently,Never,Occasionally,Occasionally,Never,Occasionally,Never,Never,Never,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Never,Never,Occasionally,Occasionally,Occasionally,Never,Never,Never,Occasionally,Occasionally,Occasionally,Occasionally,Never,Never,Occasionally,Never,Occasionally,Never,Never,Occasionally,Occasionally,Occasionally,Never,Never,Occasionally,Never,Occasionally,Occasionally,Occasionally,Never,Occasionally,Never,Never,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Frequently,Never,Occasionally,Never,Occasionally,Occasionally,Occasionally, , , , , , , , , , , , , , , , , , , ,60617,midwest,12/7/2018,8/15/2004,14.3107460643395,14.00 to 15.99 years,1,Black,1
Web Link 1,5571546437,95276301,12/07/2018 03:37:29,12/07/2018 04:14:42,108.232.88.169, , , , ,321024,12,07,2018,09,27,2004,14,Male,8,75013,No, , , , ,White, , ,No, ,No,Bachelor's degree or higher,0,Always,Always,Always,Always,Never,Never,Never,Always,Frequently,Occasionally,Never,Never,Frequently,Never,Never,Never,Never,Occasionally,Never,Never,Never,Frequently,Never,Never,Never,Never,Never,Occasionally,Occasionally,Never,Never,Never,Never,Never,Never,Always,Never,Frequently,Never,Occasionally,Never,Frequently,Occasionally,Always,Never,Occasionally,Never,Never,Never,Never,Occasionally,Occasionally,Never,Occasionally,Never,Never,Frequently,Never,Always,Never,Never,Never,Occasionally,Occasionally,Never,Frequently,Occasionally,Occasionally,Never,Never,Never,Never,Never,Occasionally,Never,Never,Occasionally,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Occasionally,Never,Never,Never,Never,Never,Never,Never,Occasionally,Occasionally,Never,Never,Never,Never,Occasionally,Never,Occasionally, , , , , , , , , , , , , , , , , , , ,75013,south,12/7/2018,9/27/2004,14.1930184804928,14.00 to 15.99 years,1,White,1
Web Link 1,5571579638,95276301,12/07/2018 09:10:16,12/07/2018 09:19:09,66.190.68.89, , , , ,321001,12,07,2018,05,18,2001,17,Female,12,76131,No, , , , ,White, , ,No, ,Yes,Bachelor's degree or higher,1,Always,Frequently,Frequently,Frequently,Frequently,Occasionally,Never,Frequently,Never,Never,Occasionally,Occasionally,Always,Occasionally,Occasionally,Occasionally,Frequently,Never,Occasionally,Occasionally,Never,Occasionally,Occasionally,Never,Never,Never,Never,Occasionally,Never,Occasionally,Never,Frequently,Frequently,Occasionally,Never,Never,Never,Occasionally,Frequently,Always,Occasionally,Occasionally,Frequently,Occasionally,Never,Never,Never,Never,Never,Never,Never,Never,Occasionally,Frequently,Occasionally,Never,Occasionally,Never,Never,Never,Never,Never,Occasionally,Occasionally,Occasionally,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Occasionally,Frequently,Never,Never,Never,Never,Never,Occasionally,Occasionally,Never,Never,Never,Never,Never,Never,Never,Occasionally,Occasionally,Never,Occasionally,Occasionally,Frequently,Never,Never,Occasionally,Never,Never,Occasionally,Occasionally,Frequently,Full License,Never,Never,Never,Never,Occasionally,Never,Never,Never,Never,Never,Occasionally,Never,Never,Never,Never,Never,Occasionally,Never,76131,south,12/7/2018,5/18/2001,17.555099247091,16.00 to 17.99 years,1,White,1
Web Link 1,5571644734,95276301,12/08/2018 08:26:10,12/08/2018 08:49:20,107.77.232.94, , , , ,319008,12,08,2018,05,15,2006,12,Female,7,28027,No, , , , ,White, , ,No, ,No,Bachelor's degree or higher,2,Frequently,Frequently,Always,Always,Always,Occasionally,Occasionally,Always,Frequently,Never,Occasionally,Always,Frequently,Occasionally,Occasionally,Occasionally,Always,Frequently,Occasionally,Always,Never,Occasionally,Occasionally,Never,Frequently,Never,Never,Occasionally,Frequently,Never,Never,Occasionally,Never,Occasionally,Never,Frequently,Occasionally,Occasionally,Occasionally,Never,Frequently,Always,Occasionally,Always,Occasionally,Never,Never,Never,Occasionally,Never,Occasionally,Occasionally,Never,Occasionally,Occasionally,Occasionally,Frequently,Never,Frequently,Occasionally,Never,Never,Occasionally,Occasionally,Occasionally,Occasionally,Never,Occasionally,Occasionally,Never,Occasionally,Occasionally,Frequently,Never,Never,Occasionally,Occasionally,Never,Never,Never,Never,Never,Never,Never,Occasionally,Occasionally,Occasionally,Never,Occasionally,Never,Occasionally,Never,Frequently,Never,Never,Occasionally,Occasionally,Never,Occasionally,Never,Occasionally,Never,Never,Frequently,Occasionally, , , , , , , , , , , , , , , , , , , ,28027,south,12/8/2018,5/15/2006,12.5667351129363,12.00 to 13.99,1,White,1
Web Link 1,5571676641,95276301,12/08/2018 12:09:53,12/08/2018 12:19:52,70.112.137.90, , , , ,321010,12,08,2018,01,27,2006,12,Male,7,78734,Yes, , , , ,White, , ,No, ,No,Bachelor's degree or higher,2,Always,Frequently,Always,Frequently,Occasionally,Never,Never,Frequently,Never,Never,Never,Never,Always,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Occasionally,Never,Never,Never,Never,Never,Frequently,Never,Occasionally,Occasionally,Frequently,Never,Never,Never,Never,Never,Occasionally,Never,Occasionally,Frequently,Occasionally,Never,Never,Occasionally,Never,Never,Never,Never,Never,Occasionally,Occasionally,Never,Never,Occasionally,Occasionally,Occasionally,Never,Never,Never,Never,Occasionally,Occasionally,Never,Occasionally,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Occasionally,Never,Never,Never,Occasionally,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never, , , , , , , , , , , , , , , , , , , ,78734,south,12/8/2018,1/27/2006,12.8624229979466,12.00 to 13.99,1,Hispanic,1
Web Link 1,5571877009,95276301,12/09/2018 09:02:45,12/09/2018 09:19:12,66.190.68.89, , , , ,321002,12,09,2018,01,27,2004,14,Female,9,76131,No, , , , ,White, , ,No, ,No,Bachelor's degree or higher,1,Frequently,Frequently,Always,Occasionally,Always,Never,Never,Occasionally,Never,Occasionally,Never,Occasionally,Frequently,Occasionally,Occasionally,Frequently,Always,Frequently,Frequently,Always,Never,Never,Occasionally,Never,Occasionally,Never,Never,Always,Never,Never,Never,Occasionally,Frequently,Never,Occasionally,Occasionally,Frequently,Never,Frequently,Always,Always,Always,Occasionally,Frequently,Occasionally,Never,Never,Always,Never,Never,Never,Never,Occasionally,Frequently,Never,Never,Occasionally,Never,Occasionally,Never,Never,Occasionally,Always,Always,Frequently,Frequently,Never,Occasionally,Occasionally,Occasionally,Occasionally,Never,Never,Occasionally,Never,Occasionally,Frequently,Occasionally,Never,Frequently,Never,Occasionally,Occasionally,Always,Never,Occasionally,Occasionally,Always,Never,Occasionally,Never,Always,Frequently,Occasionally,Occasionally,Frequently,Occasionally,Frequently,Frequently,Never,Always,Occasionally,Always,Occasionally,Frequently, , , , , , , , , , , , , , , , , , , ,76131,south,12/9/2018,1/27/2004,14.8665297741273,14.00 to 15.99 years,1,White,1
Web Link 1,5572043411,95276301,12/10/2018 11:07:12,12/10/2018 11:22:28,75.190.105.181, , , , ,319009,12,10,2018,05,20,2003,15,Male,10,28078,No, , , , ,White, , ,No, ,Yes,Did not complete high school (no diploma),1,Always,Always,Always,Always,Occasionally,Occasionally,Never,Always,Occasionally,Never,Never,Occasionally,Frequently,Occasionally,Never,Occasionally,Never,Occasionally,Occasionally,Never,Never,Occasionally,Occasionally,Occasionally,Never,Never,Never,Occasionally,Occasionally,Never,Never,Occasionally,Never,Never,Never,Occasionally,Occasionally,Occasionally,Occasionally,Never,Occasionally,Never,Never,Never,Occasionally,Never,Never,Never,Never,Never,Never,Occasionally,Never,Occasionally,Never,Never,Occasionally,Never,Occasionally,Never,Never,Never,Occasionally,Never,Never,Occasionally,Never,Occasionally,Occasionally,Never,Never,Never,Never,Never,Never,Occasionally,Occasionally,Never,Never,Never,Never,Occasionally,Never,Never,Occasionally,Occasionally,Never,Occasionally,Never,Never,Never,Occasionally,Occasionally,Never,Occasionally,Frequently,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Never,Occasionally,Never,Occasionally,Learner's Permit,Occasionally,Never,Never,Never,Never,Never,Never,Never,Never,Never,Occasionally,Never,Never,Never,Never,Never,Occasionally,Never,28078,south,12/10/2018,5/20/2003,15.5592060232717,14.00 to 15.99 years,1,White,1
